gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchgq,acctstdq,adrrq,ajexq,ajpq,bsprq,compstq,curcdq,curncdq,currtrq,curuscnq,datacqtr,datafqtr,finalq,ogmq,rp,scfq,srcq,staltq,updq,apdedateq,fdateq,pdateq,rdq,acchgq,acomincq,acoq,actq,altoq,ancq,anoq,aociderglq,aociotherq,aocipenq,aocisecglq,aol2q,aoq,apq,aqaq,aqdq,aqepsq,aqpl1q,aqpq,arcedq,arceepsq,arceq,atq,aul3q,billexceq,capr1q,capr2q,capr3q,capsftq,capsq,ceiexbillq,ceqq,cheq,chq,cibegniq,cicurrq,ciderglq,cimiiq,ciotherq,cipenq,ciq,cisecglq,citotalq,cogsq,csh12q,cshfd12,cshfdq,cshiq,cshopq,cshoq,cshprq,cstkcvq,cstkeq,cstkq,dcomq,dd1q,deracq,deraltq,derhedglq,derlcq,derlltq,diladq,dilavq,dlcq,dlttq,doq,dpacreq,dpactq,dpq,dpretq,drcq,drltq,dteaq,dtedq,dteepsq,dtepq,dvintfq,dvpq,epsf12,epsfi12,epsfiq,epsfxq,epspi12,epspiq,epspxq,epsx12,esopctq,esopnrq,esoprq,esoptq,esubq,fcaq,ffoq,finacoq,finaoq,finchq,findlcq,findltq,finivstq,finlcoq,finltoq,finnpq,finreccq,finrecltq,finrevq,finxintq,finxoprq,gdwlamq,gdwlia12,gdwliaq,gdwlid12,gdwlidq,gdwlieps12,gdwliepsq,gdwlipq,gdwlq,glaq,glcea12,glceaq,glced12,glcedq,glceeps12,glceepsq,glcepq,gldq,glepsq,glivq,glpq,hedgeglq,ibadj12,ibadjq,ibcomq,ibmiiq,ibq,icaptq,intaccq,intanoq,intanq,invfgq,invoq,invrmq,invtq,invwipq,ivaeqq,ivaoq,ivltq,ivstq,lcoq,lctq,lltq,lnoq,lol2q,loq,loxdrq,lqpl1q,lseq,ltmibq,ltq,lul3q,mibnq,mibq,mibtq,miiq,msaq,ncoq,niitq,nimq,niq,nopiq,npatq,npq,nrtxtdq,nrtxtepsq,nrtxtq,obkq,oepf12,oeps12,oepsxq,oiadpq,oibdpq,opepsq,optdrq,optfvgrq,optlifeq,optrfrq,optvolq,piq,pllq,pnc12,pncd12,pncdq,pnceps12,pncepsq,pnciapq,pnciaq,pncidpq,pncidq,pnciepspq,pnciepsq,pncippq,pncipq,pncpd12,pncpdq,pncpeps12,pncpepsq,pncpq,pncq,pncwiapq,pncwiaq,pncwidpq,pncwidq,pncwiepq,pncwiepsq,pncwippq,pncwipq,pnrshoq,ppegtq,ppentq,prcaq,prcd12,prcdq,prce12,prceps12,prcepsq,prcpd12,prcpdq,prcpeps12,prcpepsq,prcpq,prcraq,prshoq,pstknq,pstkq,pstkrq,rcaq,rcdq,rcepsq,rcpq,rdipaq,rdipdq,rdipepsq,rdipq,recdq,rectaq,rectoq,rectq,rectrq,recubq,req,retq,reunaq,revtq,rllq,rra12,rraq,rrd12,rrdq,rreps12,rrepsq,rrpq,rstcheltq,rstcheq,saleq,seqoq,seqq,seta12,setaq,setd12,setdq,seteps12,setepsq,setpq,spce12,spced12,spcedpq,spcedq,spceeps12,spceepsp12,spceepspq,spceepsq,spcep12,spcepd12,spcepq,spceq,spidq,spiepsq,spioaq,spiopq,spiq,sretq,stkcoq,stkcpaq,teqq,tfvaq,tfvceq,tfvlq,tieq,tiiq,tstknq,tstkq,txdbaq,txdbcaq,txdbclq,txdbq,txdiq,txditcq,txpq,txtq,txwq,uacoq,uaoq,uaptq,ucapsq,ucconsq,uceqq,uddq,udmbq,udoltq,udpcoq,udvpq,ugiq,uinvq,ulcoq,uniamiq,unopincq,uopiq,updvpq,upmcstkq,upmpfq,upmpfsq,upmsubpq,upstkcq,upstkq,urectq,uspiq,usubdvpq,usubpcvq,utemq,wcapq,wdaq,wddq,wdepsq,wdpq,xaccq,xidoq,xintq,xiq,xoprq,xopt12,xoptd12,xoptd12p,xoptdq,xoptdqp,xopteps12,xoptepsp12,xoptepsq,xoptepsqp,xoptq,xoptqp,xrdq,xsgaq,acchgy,afudccy,afudciy,amcy,aolochy,apalchy,aqay,aqcy,aqdy,aqepsy,aqpy,arcedy,arceepsy,arcey,capxy,cdvcy,chechy,cibegniy,cicurry,cidergly,cimiiy,ciothery,cipeny,cisecgly,citotaly,ciy,cogsy,cshfdy,cshpry,cstkey,depcy,derhedgly,dilady,dilavy,dlcchy,dltisy,dltry,doy,dpcy,dprety,dpy,dteay,dtedy,dteepsy,dtepy,dvpy,dvy,epsfiy,epsfxy,epspiy,epspxy,esubcy,esuby,exrey,fcay,ffoy,fiaoy,fincfy,finrevy,finxinty,finxopry,fopoxy,fopoy,fopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gdwliay,gdwlidy,gdwliepsy,gdwlipy,glay,glceay,glcedy,glceepsy,glcepy,gldy,glepsy,glivy,glpy,hedgegly,ibadjy,ibcomy,ibcy,ibmiiy,iby,intpny,invchy,itccy,ivacoy,ivchy,ivncfy,ivstchy,miiy,ncoy,niity,nimy,niy,nopiy,nrtxtdy,nrtxtepsy,nrtxty,oancfy,oepsxy,oiadpy,oibdpy,opepsy,optdry,optfvgry,optlifey,optrfry,optvoly,pdvcy,piy,plly,pncdy,pncepsy,pnciapy,pnciay,pncidpy,pncidy,pnciepspy,pnciepsy,pncippy,pncipy,pncpdy,pncpepsy,pncpy,pncwiapy,pncwiay,pncwidpy,pncwidy,pncwiepsy,pncwiepy,pncwippy,pncwipy,pncy,prcay,prcdy,prcepsy,prcpdy,prcpepsy,prcpy,prstkccy,prstkcy,prstkpcy,rcay,rcdy,rcepsy,rcpy,rdipay,rdipdy,rdipepsy,rdipy,recchy,revty,rray,rrdy,rrepsy,rrpy,saley,scstkcy,setay,setdy,setepsy,setpy,sivy,spcedpy,spcedy,spceepspy,spceepsy,spcepy,spcey,spidy,spiepsy,spioay,spiopy,spiy,sppey,sppivy,spstkcy,srety,sstky,stkcoy,stkcpay,tdcy,tfvcey,tiey,tiiy,tsafcy,txachy,txbcofy,txbcoy,txdcy,txdiy,txpdy,txty,txwy,uaolochy,udfccy,udvpy,ufretsdy,ugiy,uniamiy,unopincy,unwccy,uoisy,updvpy,uptacy,uspiy,ustdncy,usubdvpy,utfdocy,utfoscy,utmey,uwkcapcy,wcapchy,wcapcy,wday,wddy,wdepsy,wdpy,xidocy,xidoy,xinty,xiy,xopry,xoptdqpy,xoptdy,xoptepsqpy,xoptepsy,xoptqpy,xopty,xrdy,xsgay,costat,cshtrq,dvpspq,dvpsxq,mkvaltq,prccq,prchq,prclq,adjex
2285,20100331,2010,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,,DS,,1.0,1.0,,,USD,USD,1.0,,2010Q1,2010Q1,Y,,Q,7.0,5,,3,20100331.0,20100422.0,20100421.0,20100421.0,0.0,-11747.0,1030.0,36798.0,3981.0,26172.0,0.0,54.0,0.0,-11971.0,0.0,165.0,17479.0,7469.0,,,,1130.0,,,,,62970.0,6.0,,,,,,4264.0,,2942.0,10362.0,4517.0,519.0,-40.0,-13.0,0.0,0.0,183.0,649.0,0.0,649.0,11698.0,714.49,718.175,740.1,1012.261,0.262,728.765,734.8,5.0,0.0,5061.0,0.0,1479.0,,,,,,0.0,519.0,1479.0,11464.0,0.0,,13028.0,405.0,,11857.0,0.0,,,,,,0.0,1.66,1.63,0.7,0.7,1.67,0.71,0.71,1.7,0.0,0.0,0.0,0.0,,,,,,,1420.0,2622.0,,,,,274.0,5273.0,146.0,41.0,,,,,,,,,,4317.0,,-16.25,-2.6,-0.02,0.0,-0.02,0.0,-4.0,,,,,0.0,1239.0,519.0,519.0,519.0,519.0,14503.0,,2878.0,7195.0,,,,18773.0,,,,6303.0,5845.0,24124.0,33484.0,26447.0,0.0,130.0,14983.0,14983.0,0.0,62970.0,60028.0,59931.0,0.0,97.0,0.0,97.0,,-6.0,,,,519.0,53.0,,0.0,-0.2,-0.2,-150.0,314776.0,1.86,1.9,0.9,1160.0,1565.0,0.91,3.0,15.7,6.0,2.9,31.5,1050.0,,94.902,0.13,0.04,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.12,0.03,21.288,31.038,21.288,31.038,0.03,0.04,0.03,0.04,32.75,47.75,0.0,21721.0,8693.0,-2.762,0.0,0.0,2.113,0.0,0.0,0.0,0.0,0.0,0.0,1.625,55.83,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,176.0,6633.0,6633.0,,,11518.0,,23265.0,15216.0,,,,,,,,,,,15216.0,0.0,2942.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,66.0,,3039.0,1301.0,,130.0,,,283.496,17901.0,,,,,,0.0,412.0,531.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314.0,,,,,12267.0,0.0,163.0,0.0,13651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1953.0,0.0,,,,407.0,444.0,,24.0,,,,,,,186.0,,-4698.0,519.0,-40.0,-13.0,0.0,0.0,183.0,0.0,649.0,649.0,11698.0,740.1,734.8,0.0,,,0.0,519.0,,19.0,51.0,0.0,410.0,,405.0,,,,,0.0,318.0,0.7,0.7,0.71,0.71,,,-25.0,,,10.0,-347.0,146.0,41.0,,123.0,115.0,,,,,,,,,,,,-2.6,0.0,0.0,-4.0,,,,,0.0,519.0,519.0,519.0,519.0,519.0,,-1833.0,,0.0,4744.0,-4041.0,,,,,,519.0,53.0,-0.2,-0.2,-150.0,-285.0,0.9,1160.0,1565.0,0.91,3.0,15.7,6.0,2.9,31.5,,1050.0,,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,21.288,21.288,31.038,0.03,0.04,0.04,0.03,32.75,47.75,31.038,-2.762,0.0,0.0,0.0,0.0,1.625,,15.0,,,,,,0.0,0.0,0.0,0.0,-351.0,15216.0,,,,,15216.0,,,,,,910.0,,,,,,,,,,,0.0,3.0,4.0,,,,66.0,,,,,,,,8.0,-8.0,,,,531.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,163.0,0.0,13651.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1953.0,A,403123349.0,0.42,0.42,52915.6267,72.61,74.53,54.8,1.0
2285,20100630,2010,2,12,INDL,C,D,STD,BA,097023105,BOEING CO,,DS,,1.0,1.0,,,USD,USD,1.0,,2010Q2,2010Q2,Y,,Q,7.0,5,,3,20100630.0,20100728.0,20100728.0,20100728.0,0.0,-11744.0,1052.0,38327.0,3629.0,25428.0,0.0,6.0,-5.0,-11811.0,0.0,115.0,16844.0,6960.0,,,,1197.0,,,,,63755.0,5.0,,,,,,3832.0,,3077.0,10026.0,4468.0,787.0,-100.0,-48.0,0.0,-5.0,160.0,790.0,-4.0,790.0,12050.0,722.515,727.25,742.9,1012.261,0.047,731.19,737.2,5.0,0.0,5061.0,0.0,1507.0,,,,,,0.0,789.0,1507.0,11439.0,-2.0,,13172.0,449.0,,12009.0,0.0,,,,,,0.0,1.31,1.28,1.06,1.06,1.32,1.07,1.07,1.35,0.0,0.0,0.0,0.0,,,,,,,1386.0,2656.0,,,,,316.0,5084.0,145.0,41.0,,,,,,,,,,4302.0,,-14.95,-0.65,-0.02,0.0,-0.02,0.0,-1.0,,,,,-3.0,1031.0,789.0,789.0,789.0,789.0,14612.0,,2821.0,7123.0,,,,20368.0,,,,6092.0,5558.0,24908.0,34088.0,26494.0,0.0,136.0,15055.0,15055.0,0.0,63755.0,60678.0,60582.0,0.0,96.0,0.0,96.0,,-10.0,,,,787.0,88.0,,0.0,0.0,0.0,0.0,312300.0,1.51,1.55,1.06,1295.0,1744.0,1.07,,,,,,1210.0,,104.652,0.14,0.04,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.12,0.03,21.288,31.038,21.288,31.038,0.03,0.04,0.03,0.04,32.75,47.75,0.0,21756.0,8584.0,-2.762,0.0,0.0,-2.274,0.0,0.0,0.0,0.0,0.0,0.0,1.625,70.69,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,76.0,6881.0,6881.0,,,11665.0,,23409.0,15573.0,,,,,,,,,,,15573.0,0.0,3077.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64.0,,3173.0,1317.0,,136.0,,,281.071,17481.0,,,,,,0.0,713.0,421.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239.0,,,,,12899.0,-2.0,173.0,0.0,13829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,1779.0,0.0,,,,749.0,842.0,,24.0,,,,,,,443.0,,-4747.0,1306.0,-140.0,-61.0,0.0,-5.0,343.0,-4.0,1439.0,1439.0,23748.0,741.9,736.0,0.0,,,0.0,1308.0,,26.0,88.0,-2.0,864.0,,854.0,,,,,0.0,637.0,1.76,1.76,1.78,1.78,,,-58.0,,,-76.0,-778.0,291.0,82.0,,200.0,185.0,,,,,,,,,,,,-3.25,0.0,0.0,-5.0,,,,,-3.0,1308.0,1308.0,1308.0,1308.0,1308.0,,-3425.0,,97.0,7101.0,-3892.0,,,,,,1306.0,141.0,-0.2,-0.2,-150.0,-19.0,1.96,2455.0,3309.0,1.98,3.0,15.7,6.0,2.9,31.5,,2260.0,,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,42.575,42.575,62.075,0.06,0.08,0.08,0.06,65.5,95.5,62.075,-5.525,-0.01,-0.01,0.0,0.0,3.25,,18.0,,,,,,0.0,0.0,0.0,0.0,-548.0,30789.0,,,,,30789.0,,,,,,3557.0,,,,,,,,,,,0.0,22.0,5.0,,,,130.0,,,,,,,,15.0,-15.0,,,,952.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,336.0,0.0,27480.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,3732.0,A,412235819.0,0.42,0.42,45882.1725,62.75,76.0,59.84,1.0
2285,20100930,2010,3,12,INDL,C,D,STD,BA,097023105,BOEING CO,,DS,,1.0,1.0,,,USD,USD,1.0,,2010Q3,2010Q3,Y,,Q,7.0,5,,3,20100930.0,20101020.0,20101020.0,20101020.0,0.0,-11375.0,1066.0,39454.0,3476.0,25768.0,0.0,72.0,-7.0,-11660.0,0.0,202.0,17097.0,7563.0,,,,1028.0,,,,,65222.0,5.0,,,,,,3826.0,,4454.0,9966.0,2864.0,838.0,148.0,66.0,1.0,-2.0,151.0,1207.0,6.0,1206.0,13288.0,731.94,738.225,744.6,1012.261,0.136,733.39,739.1,5.0,0.0,5061.0,0.0,953.0,,,,,,0.0,837.0,953.0,11466.0,0.0,,13265.0,416.0,,11844.0,0.0,,,,,,0.0,4.66,4.64,1.12,1.12,4.68,1.13,1.13,4.7,0.0,0.0,0.0,0.0,,,,,,,825.0,2674.0,,,,,285.0,4688.0,144.0,42.0,,,,,,,,,,4871.0,,-5.2,9.1,-0.01,0.01,-0.01,0.01,14.0,,,,,6.0,3428.0,837.0,837.0,837.0,837.0,16018.0,,3027.0,7898.0,,,,21692.0,,,,5723.0,7102.0,24604.0,34238.0,26432.0,0.0,141.0,14966.0,14966.0,0.0,65222.0,60768.0,60670.0,0.0,98.0,0.0,98.0,,-4.0,,,,837.0,75.0,,0.0,0.0,0.0,0.0,320896.0,4.86,4.91,1.12,1341.0,1757.0,1.13,,,,,,1244.0,,114.402,0.15,0.04,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.12,0.03,21.288,31.038,21.288,31.038,0.03,0.04,0.03,0.04,32.75,47.75,0.0,21936.0,8671.0,-2.762,0.0,0.0,-6.661,0.0,0.0,0.0,0.0,0.0,0.0,1.625,62.35,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,224.0,6730.0,6730.0,,,12869.0,,24244.0,16967.0,,,,,,,,,,,16967.0,0.0,4454.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,42.0,,4552.0,1235.0,,141.0,,,278.871,17302.0,,,,,,0.0,1118.0,407.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,,,,,12760.0,0.0,172.0,0.0,15210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,1922.0,0.0,,,,1228.0,1605.0,,867.0,,,,,,,725.0,,-6351.0,2144.0,8.0,5.0,1.0,-7.0,494.0,2.0,2645.0,2646.0,37036.0,743.0,737.0,0.0,,,0.0,2145.0,,30.0,655.0,-2.0,1285.0,,1270.0,,,,,0.0,945.0,2.89,2.89,2.91,2.91,,,-62.0,,,-66.0,-1645.0,435.0,124.0,,426.0,409.0,,,,,,,,,,,,5.85,0.01,0.01,9.0,,,,,3.0,2145.0,2145.0,2145.0,2145.0,2145.0,,-4686.0,,153.0,12745.0,-6480.0,,,,,,2143.0,216.0,-0.2,-0.2,-150.0,1836.0,3.09,3796.0,5066.0,3.12,3.0,15.7,6.0,2.9,31.5,,3504.0,,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,63.863,63.863,93.113,0.09,0.13,0.13,0.09,98.25,143.25,93.113,-8.287,-0.01,-0.01,0.01,0.01,4.875,,26.0,,,,,,0.0,0.0,0.0,0.0,-142.0,47756.0,,,,,47756.0,,,,,,7657.0,,,,,,,,,,,0.0,47.0,-9.0,,,,172.0,,,,,,,,17.0,-17.0,,,,1359.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,508.0,0.0,42690.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,5654.0,A,305632661.0,0.42,0.42,48799.7706,66.54,70.0,59.48,1.0
2285,20101231,2010,4,12,INDL,C,D,STD,BA,097023105,BOEING CO,,DS,,1.0,1.0,,,USD,USD,1.0,,2010Q4,2010Q4,Y,,Q,7.0,5,,3,20101231.0,20110209.0,20110126.0,20110126.0,0.0,-13758.0,31.0,40572.0,5640.0,27993.0,0.0,95.0,0.0,-14079.0,0.0,227.0,19062.0,7715.0,,,,3347.0,,,,,68565.0,5.0,,,,,,3866.0,,2766.0,10517.0,5359.0,1164.0,8.0,32.0,0.0,7.0,-2419.0,-1219.0,-11.0,-1219.0,12920.0,738.1,744.3,747.0,1012.261,0.052,735.259,741.3,5.0,0.0,5061.0,0.0,948.0,,,,,,0.0,1166.0,948.0,11473.0,-2.0,,13322.0,457.0,,12323.0,0.0,,,,,,0.0,4.46,4.45,1.56,1.56,4.49,1.57,1.57,4.5,0.0,0.0,0.0,0.0,,,,,,,801.0,2645.0,,,,,285.0,4395.0,112.0,36.0,,,,,,,,,,4937.0,,3.9,-1.95,0.01,0.0,0.01,0.0,-3.0,,,,,,3311.0,1166.0,1166.0,1166.0,1166.0,14335.0,,2979.0,7916.0,,,,24317.0,,,,5506.0,5158.0,26645.0,35395.0,30308.0,0.0,115.0,18835.0,18835.0,0.0,68565.0,65799.0,65703.0,0.0,96.0,0.0,96.0,,-6.0,,,,1164.0,109.0,,0.0,0.5,0.5,371.0,303955.0,4.21,4.24,1.11,1117.0,1574.0,1.12,,,,,,1003.0,,124.152,0.16,0.04,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.12,0.03,21.288,31.038,21.288,31.038,0.03,0.04,0.03,0.04,32.75,47.75,0.0,22253.0,8931.0,-2.762,0.0,0.0,-11.048,0.0,0.0,0.0,0.0,0.0,0.0,1.625,68.21,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,232.0,740.0,5707.0,4967.0,994.0,11026.0,,24784.0,16550.0,,,,,,,,,,,16550.0,0.0,2766.0,,,,,,,,,,,,,,,,,,,,-0.05,-0.05,-37.35,-55.0,-55.0,,43.0,132.0,2862.0,3579.0,,115.0,,,277.002,17187.0,,,520.0,,1240.0,0.0,87.0,-163.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5177.0,,,,,13802.0,-2.0,168.0,0.0,14976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,2056.0,0.0,,,,1312.0,2316.0,,932.0,,,,,,,1125.0,,-3856.0,3308.0,16.0,37.0,1.0,0.0,-1925.0,-9.0,1426.0,1427.0,49956.0,744.3,738.1,0.0,,,0.0,3311.0,,41.0,689.0,-4.0,1746.0,,1727.0,,,,,0.0,1253.0,4.45,4.46,4.49,4.5,,,-15.0,,,-50.0,-1962.0,547.0,160.0,,952.0,933.0,,,,,,,,,,,,3.9,0.01,0.01,6.0,,,,,,3311.0,3311.0,3311.0,3311.0,3311.0,670.0,-7387.0,,286.0,15548.0,-4831.0,,,,,,3307.0,325.0,0.3,0.3,221.0,2952.0,4.21,4913.0,6640.0,4.24,3.0,15.7,6.0,2.9,31.5,,4507.0,,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,85.15,85.15,124.15,0.11,0.17,0.17,0.12,131.0,191.0,124.15,-11.05,-0.01,-0.01,0.01,0.01,6.5,,30.0,,,,,,0.0,0.0,0.0,0.0,725.0,64306.0,,,,,64306.0,,,,,,12425.0,,,,,,,-0.05,-0.05,-37.215,-55.0,-55.0,63.0,-6.0,,,,215.0,132.0,,,,,,,19.0,-19.0,,1240.0,360.0,1196.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-4.0,676.0,0.0,57666.0,0.0,0.0,0.0,0.0,0.0,0.0,4121.0,7710.0,A,350747481.0,0.42,0.42,47983.0023,65.26,72.49,61.84,1.0
2285,20110331,2011,1,12,INDL,C,D,STD,BA,097023105,BOEING CO,,DS,,1.0,1.0,,,USD,USD,1.0,,2011Q1,2011Q1,Y,,Q,7.0,5,,3,20110331.0,20110427.0,20110427.0,20110427.0,0.0,-13401.0,37.0,41009.0,5490.0,27751.0,0.0,,115.0,-13808.0,0.0,267.0,18778.0,8304.0,,,,2991.0,,,,,68760.0,5.0,,,,,,3903.0,,3912.0,7772.0,5670.0,585.0,60.0,,-1.0,26.0,271.0,942.0,,943.0,11636.0,740.125,745.875,749.0,1012.261,0.229,737.956,742.9,5.0,0.0,5061.0,0.0,966.0,,,,,,0.0,588.0,966.0,10723.0,-2.0,,13516.0,380.0,,12363.0,0.0,,,,,,0.0,4.52,4.52,0.78,0.78,4.56,0.79,0.79,4.56,0.0,0.0,0.0,0.0,,,,,,,789.0,1860.0,,,,,252.0,4320.0,127.0,33.0,,,,,,,,,,4944.0,,6.5,,0.01,,0.01,,,,,,,,3380.0,588.0,588.0,588.0,588.0,14730.0,,2933.0,7877.0,,,,26912.0,,,,5411.0,2102.0,25198.0,35257.0,29496.0,0.0,119.0,18773.0,18773.0,0.0,68760.0,64848.0,64753.0,0.0,95.0,0.0,95.0,,,,,,586.0,86.0,,0.0,,,,310731.0,4.07,4.11,0.78,971.0,1351.0,0.79,2.3,17.96,6.0,2.5,29.8,883.0,,245.377,0.32,0.2,0.32,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.16,0.04,31.038,152.263,31.038,152.263,0.04,0.2,0.04,0.2,47.75,234.25,0.0,22489.0,8973.0,13.488,0.02,0.02,5.202,0.02,0.02,0.0,0.0,0.0,0.0,-2.762,66.41,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,292.0,6288.0,6288.0,,,11969.0,,25370.0,14910.0,,,,,,,,,,,14910.0,0.0,3912.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,51.0,,4007.0,3263.0,,119.0,,,274.305,17021.0,3862.0,37.0,,0.0,,0.0,789.0,295.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5752.0,,,,,12835.0,-2.0,174.0,0.0,13559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,1923.0,0.0,,,,240.0,850.0,,16.0,,,,,,,417.0,,311.0,585.0,60.0,,-1.0,26.0,271.0,,943.0,942.0,11636.0,749.0,742.9,0.0,,,0.0,588.0,,14.0,812.0,-2.0,384.0,,380.0,,,,,0.0,309.0,0.78,0.78,0.79,0.79,,,25.0,,,-368.0,-1468.0,127.0,33.0,,159.0,137.0,,,,,,,,,,,,,,,,,,,,,588.0,588.0,588.0,588.0,588.0,,-2622.0,,69.0,1644.0,2707.0,,,,,,586.0,86.0,,,,-953.0,0.78,971.0,1351.0,0.79,2.3,17.96,6.0,2.5,29.8,,883.0,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,31.038,31.038,152.263,0.04,0.2,0.2,0.04,47.75,234.25,152.263,13.488,0.02,0.02,0.0,0.0,-2.762,,15.0,,,,,,0.0,0.0,0.0,0.0,-531.0,14910.0,,,,,14910.0,,,,,,4701.0,,,,,,,,,,,0.0,14.0,0.0,,,,51.0,,,,,,,,22.0,-22.0,,,,295.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.0,174.0,0.0,13559.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,1923.0,A,339764086.0,0.42,0.42,54557.0871,73.93,74.47,66.0,1.0
